442	"Mariehamn"	"Mariehamn"	"Finland"	"MHQ"
443	"Menkijarvi"	"Menkijarvi"	"Finland"	""
444	"Mikkeli"	"Mikkeli"	"Finland"	"MIK"
445	"Nummela"	"Nummela"	"Finland"	""
446	"Oulu"	"Oulu"	"Finland"	"OUL"
447	"Piikajarvi"	"Piikajarvi"	"Finland"	""
448	"Pori"	"Pori"	"Finland"	"POR"
449	"Pudasjarvi"	"Pudasjarvi"	"Finland"	""
450	"Pyhasalmi"	"Pyhasalmi"	"Finland"	""
451	"Raahe Pattijoki"	"Pattijoki"	"Finland"	""
452	"Rantasalmi"	"Rantasalmi"	"Finland"	""
453	"Rovaniemi"	"Rovaniemi"	"Finland"	"RVN"
454	"Rayskala"	"Rayskala"	"Finland"	""
455	"Savonlinna"	"Savonlinna"	"Finland"	"SVL"
456	"Selanpaa"	"Selanpaa"	"Finland"	""
457	"Sodankyla"	"Sodankyla"	"Finland"	"SOT"
458	"Tampere Pirkkala"	"Tampere"	"Finland"	"TMP"
459	"Teisko"	"Teisko"	"Finland"	""
460	"Turku"	"Turku"	"Finland"	"TKU"
461	"Utti"	"Utti"	"Finland"	"QVY"
462	"Vaasa"	"Vaasa"	"Finland"	"VAA"
463	"Varkaus"	"Varkaus"	"Finland"	"VRK"
464	"Ylivieska"	"Ylivieska-raudaskyla"	"Finland"	""
465	"Belfast Intl"	"Belfast"	"United Kingdom"	"BFS"
466	"St Angelo"	"Enniskillen"	"United Kingdom"	"ENK"
467	"Belfast City"	"Belfast"	"United Kingdom"	"BHD"
468	"City of Derry"	"Londonderry"	"United Kingdom"	"LDY"
469	"Birmingham"	"Birmingham"	"United Kingdom"	"BHX"
470	"Coventry"	"Coventry"	"United Kingdom"	"CVT"
471	"Leicester"	"Leicester"	"United Kingdom"	""
472	"Gloucestershire"	"Golouchestershire"	"United Kingdom"	"GLO"
474	"Wolverhampton"	"Halfpenny Green"	"United Kingdom"	""
475	"Kemble"	"Pailton"	"United Kingdom"	""
476	"Turweston"	"Turweston"	"United Kingdom"	""
477	"Wellesbourne Mountford"	"Wellesbourne"	"United Kingdom"	""
478	"Manchester"	"Manchester"	"United Kingdom"	"MAN"
479	"Manchester Woodford"	"Woodfort"	"United Kingdom"	""
480	"Chivenor"	"Chivenor"	"United Kingdom"	""
481	"St Mawgan"	"Newquai"	"United Kingdom"	"NQY"
482	"Lyneham"	"Lyneham"	"United Kingdom"	"LYE"
483	"Boscombe Down"	"Boscombe Down"	"United Kingdom"	""
484	"Culdrose"	"Culdrose"	"United Kingdom"	""
485	"St Athan"	"St. Athan"	"United Kingdom"	""
486	"Yeovilton"	"Yeovilton"	"United Kingdom"	"YEO"
487	"Haverfordwest"	"Haverfordwest"	"United Kingdom"	""
488	"Cardiff"	"Cardiff"	"United Kingdom"	"CWL"
489	"Swansea"	"Swansea"	"United Kingdom"	"SWS"
490	"Bristol"	"Bristol"	"United Kingdom"	"BRS"
491	"Liverpool"	"Liverpool"	"United Kingdom"	"LPL"
492	"Luton"	"London"	"United Kingdom"	"LTN"
493	"Plymouth"	"Plymouth"	"United Kingdom"	"PLH"
494	"Bournemouth"	"Bournemouth"	"United Kingdom"	"BOH"
495	"Southampton"	"Southampton"	"United Kingdom"	"SOU"
496	"Lasham"	"Lasham"	"United Kingdom"	"QLA"
497	"Alderney"	"Alderney"	"Guernsey"	"ACI"
498	"Guernsey"	"Guernsey"	"Guernsey"	"GCI"
499	"Jersey"	"Jersey"	"Jersey"	"JER"
500	"Shoreham"	"Shoreham By Sea"	"United Kingdom"	"ESH"
501	"Biggin Hill"	"Biggin Hill"	"United Kingdom"	"BQH"
502	"Gatwick"	"London"	"United Kingdom"	"LGW"
503	"City"	"London"	"United Kingdom"	"LCY"
504	"Farnborough"	"Farnborough"	"United Kingdom"	"FAB"
505	"Chalgrove"	"Chalsgrove"	"United Kingdom"	""
506	"Blackbushe"	"Blackbushe"	"United Kingdom"	"BBS"
507	"Heathrow"	"London"	"United Kingdom"	"LHR"
508	"Southend"	"Southend"	"United Kingdom"	"SEN"
509	"Lydd"	"Lydd"	"United Kingdom"	"LYX"
510	"Manston"	"Manston"	"United Kingdom"	"MSE"
511	"Brough"	"Brough"	"United Kingdom"	""
512	"Carlisle"	"Carlisle"	"United Kingdom"	"CAX"
513	"Gamston"	"Repton"	"United Kingdom"	""
514	"Blackpool"	"Blackpool"	"United Kingdom"	"BLK"
515	"Humberside"	"Humberside"	"United Kingdom"	"HUY"
516	"Walney Island"	"Barrow Island"	"United Kingdom"	"BWF"
517	"Leeds Bradford"	"Leeds"	"United Kingdom"	"LBA"
518	"Warton"	"Warton"	"United Kingdom"	""
519	"Hawarden"	"Hawarden"	"United Kingdom"	"CEG"
520	"Isle Of Man"	"Isle Of Man"	"Isle of Man"	"IOM"
521	"Newcastle"	"Newcastle"	"United Kingdom"	"NCL"
522	"Durham Tees Valley Airport"	"Teesside"	"United Kingdom"	"MME"
523	"Nottingham East Midlands"	"East Midlands"	"United Kingdom"	"EMA"
524	"Llanbedr"	"Llanbedr"	"United Kingdom"	""
525	"Ternhill"	"Ternhill"	"United Kingdom"	""
526	"Shawbury"	"Shawbury"	"United Kingdom"	""
528	"Woodvale"	"Woodvale"	"United Kingdom"	""
529	"Kirkwall"	"Kirkwall"	"United Kingdom"	"KOI"
530	"Sumburgh"	"Sumburgh"	"United Kingdom"	"LSI"
531	"Wick"	"Wick"	"United Kingdom"	"WIC"
532	"Dyce"	"Aberdeen"	"United Kingdom"	"ABZ"
533	"Inverness"	"Inverness"	"United Kingdom"	"INV"
534	"Glasgow"	"Glasgow"	"United Kingdom"	"GLA"
535	"Edinburgh"	"Edinburgh"	"United Kingdom"	"EDI"
536	"Islay"	"Islay"	"United Kingdom"	"ILY"
537	"Prestwick"	"Prestwick"	"United Kingdom"	"PIK"
538	"Benbecula"	"Benbecula"	"United Kingdom"	"BEB"
539	"Scatsta"	"Scatsta"	"United Kingdom"	"SDZ"
540	"Dundee"	"Dundee"	"United Kingdom"	"DND"
541	"Stornoway"	"Stornoway"	"United Kingdom"	"SYY"
542	"Tiree"	"Tiree"	"United Kingdom"	"TRE"
543	"Leuchars"	"Leuchars"	"United Kingdom"	"ADX"
544	"Lossiemouth"	"Lossiemouth"	"United Kingdom"	"LMO"
545	"Cambridge"	"Cambridge"	"United Kingdom"	"CBG"
546	"Conington"	"Peterborough"	"United Kingdom"	""
547	"Norwich"	"Norwich"	"United Kingdom"	"NWI"
548	"Stansted"	"London"	"United Kingdom"	"STN"
549	"North Weald"	"North Weald"	"United Kingdom"	""
550	"Sheffield City"	"Fowlmere"	"United Kingdom"	""
551	"Cranfield"	"Cranfield"	"United Kingdom"	""
552	"Exeter"	"Exeter"	"United Kingdom"	"EXT"
553	"Bristol Filton"	"Bristol"	"United Kingdom"	"FZO"
554	"Kidlington"	"Oxford"	"United Kingdom"	"OXF"
555	"Benson"	"Benson"	"United Kingdom"	""
556	"Lakenheath"	"Lakenheath"	"United Kingdom"	""
557	"Mildenhall"	"Mildenhall"	"United Kingdom"	"MHZ"
558	"Wattisham"	"Wattisham"	"United Kingdom"	""
559	"Wyton"	"Wyton"	"United Kingdom"	""
560	"Fairford"	"Fairford"	"United Kingdom"	"FFD"
561	"Brize Norton"	"Brize Norton"	"United Kingdom"	"BZZ"
562	"Odiham"	"Odiham"	"United Kingdom"	"ODH"
563	"Cosford"	"Cosford"	"United Kingdom"	""
564	"Northolt"	"Northolt"	"United Kingdom"	"NHT"
565	"Coningsby"	"Coningsby"	"United Kingdom"	"QCY"
566	"Dishforth"	"Dishforth"	"United Kingdom"	""
567	"Leeming"	"Leeming"	"United Kingdom"	""
568	"Church Fenton"	"Church Fenton"	"United Kingdom"	""
569	"Honington"	"Honington"	"United Kingdom"	"BEQ"
570	"Cottesmore"	"Cottesmore"	"United Kingdom"	""
571	"Scampton"	"Scampton"	"United Kingdom"	""
572	"Wittering"	"Wittering"	"United Kingdom"	""
573	"Linton On Ouse"	"Linton-on-ouse"	"United Kingdom"	""
574	"Waddington"	"Waddington"	"United Kingdom"	"WTN"
575	"Topcliffe"	"Topcliffe"	"United Kingdom"	""
576	"Cranwell"	"Cranwell"	"United Kingdom"	""
577	"Barkston Heath"	"Barkston Heath"	"United Kingdom"	""
578	"Marham"	"Marham"	"United Kingdom"	"KNF"
579	"Mount Pleasant"	"Mount Pleasant"	"Falkland Islands"	"MPN"
580	"Schiphol"	"Amsterdam"	"Netherlands"	"AMS"
581	"Budel"	"Weert"	"Netherlands"	""
582	"Maastricht"	"Maastricht"	"Netherlands"	"MST"
583	"Deelen"	"Deelen"	"Netherlands"	""
584	"Drachten"	"Drachten"	"Netherlands"	""
585	"Eindhoven"	"Eindhoven"	"Netherlands"	"EIN"
586	"Eelde"	"Groningen"	"Netherlands"	"GRQ"
587	"Gilze Rijen"	"Gilze-rijen"	"Netherlands"	""
588	"De Kooy"	"De Kooy"	"Netherlands"	"DHR"
589	"Lelystad"	"Lelystad"	"Netherlands"	""
590	"Leeuwarden"	"Leeuwarden"	"Netherlands"	"LWR"
591	"Rotterdam"	"Rotterdam"	"Netherlands"	"RTM"
592	"Soesterberg"	"Soesterberg"	"Netherlands"	"UTC"
593	"Twenthe"	"Enschede"	"Netherlands"	"ENS"
594	"Valkenburg"	"Valkenburg"	"Netherlands"	"LID"
595	"Woensdrecht"	"Woensdrecht"	"Netherlands"	"WOE"
596	"Cork"	"Cork"	"Ireland"	"ORK"
597	"Galway"	"Galway"	"Ireland"	"GWY"
599	"Dublin"	"Dublin"	"Ireland"	"DUB"
600	"Ireland West Knock"	"Connaught"	"Ireland"	"NOC"
601	"Kerry"	"Kerry"	"Ireland"	"KIR"
602	"Casement"	"Casement"	"Ireland"	""
603	"Shannon"	"Shannon"	"Ireland"	"SNN"
604	"Sligo"	"Sligo"	"Ireland"	"SXL"
605	"Waterford"	"Waterford"	"Ireland"	"WAT"
607	"Aarhus"	"Aarhus"	"Denmark"	"AAR"
608	"Billund"	"Billund"	"Denmark"	"BLL"
609	"Kastrup"	"Copenhagen"	"Denmark"	"CPH"
610	"Esbjerg"	"Esbjerg"	"Denmark"	"EBJ"
611	"Gronholt Hillerod"	"Gronholt"	"Denmark"	""
612	"Karup"	"Karup"	"Denmark"	"KRP"
613	"Laeso"	"Laeso"	"Denmark"	""
614	"Lolland Falster Maribo"	"Maribo"	"Denmark"	""
615	"Odense"	"Odense"	"Denmark"	"ODE"
616	"Krusa Padborg"	"Krusa-padborg"	"Denmark"	""
617	"Roskilde"	"Copenhagen"	"Denmark"	"RKE"
618	"Bornholm Ronne"	"Ronne"	"Denmark"	"RNN"
619	"Sonderborg"	"Soenderborg"	"Denmark"	"SGD"
621	"Skrydstrup"	"Skrydstrup"	"Denmark"	"SKS"
622	"Skive"	"Skive"	"Denmark"	""
623	"Thisted"	"Thisted"	"Denmark"	"TED"
624	"Kolding Vamdrup"	"Kolding"	"Denmark"	""
625	"Vagar"	"Vagar"	"Faroe Islands"	"FAE"
626	"Aars"	"Vesthimmerland"	"Denmark"	""
627	"Stauning"	"Stauning"	"Denmark"	"STA"
628	"Aalborg"	"Aalborg"	"Denmark"	"AAL"
629	"Luxembourg"	"Luxemburg"	"Luxembourg"	"LUX"
630	"Vigra"	"Alesund"	"Norway"	"AES"
631	"Andenes"	"Andoya"	"Norway"	"ANX"
632	"Alta"	"Alta"	"Norway"	"ALF"
633	"Bomoen"	"Voss"	"Norway"	""
634	"Bronnoy"	"Bronnoysund"	"Norway"	"BNN"
635	"Bodo"	"Bodo"	"Norway"	"BOO"
636	"Flesland"	"Bergen"	"Norway"	"BGO"
637	"Batsfjord"	"Batsfjord"	"Norway"	"BJF"
638	"Kjevik"	"Kristiansand"	"Norway"	"KRS"
639	"Dagali"	"Geilo"	"Norway"	""
640	"Bardufoss"	"Bardufoss"	"Norway"	"BDU"
641	"Evenes"	"Harstad/Narvik"	"Norway"	"EVE"
642	"Leirin"	"Fagernes"	"Norway"	"VDB"
643	"Floro"	"Floro"	"Norway"	"FRO"
644	"Gardermoen"	"Oslo"	"Norway"	"OSL"
645	"Karmoy"	"Haugesund"	"Norway"	"HAU"
646	"Hasvik"	"Hasvik"	"Norway"	"HAA"
647	"Kvernberget"	"Kristiansund"	"Norway"	"KSU"
648	"Kjeller"	"Kjeller"	"Norway"	""
649	"Hoybuktmoen"	"Kirkenes"	"Norway"	"KKN"
650	"Lista"	"Farsund"	"Norway"	"FAN"
651	"Aro"	"Molde"	"Norway"	"MOL"
652	"Kjaerstad"	"Mosjoen"	"Norway"	"MJF"
653	"Banak"	"Lakselv"	"Norway"	"LKL"
654	"Notodden"	"Notodden"	"Norway"	"NTB"
655	"Orland"	"Orland"	"Norway"	"OLA"
656	"Roros"	"Roros"	"Norway"	"RRS"
657	"Moss"	"Rygge"	"Norway"	"RYG"
658	"Longyear"	"Svalbard"	"Norway"	"LYR"
659	"Geiteryggen"	"Skien"	"Norway"	"SKE"
660	"Sorstokken"	"Stord"	"Norway"	"SRP"
662	"Stokka"	"Sandnessjoen"	"Norway"	"SSJ"
663	"Langnes"	"Tromso"	"Norway"	"TOS"
664	"Torp"	"Sandefjord"	"Norway"	"TRF"
665	"Vaernes"	"Trondheim"	"Norway"	"TRD"
666	"Sola"	"Stavanger"	"Norway"	"SVG"
667	"Babice"	"Warsaw"	"Poland"	""
668	"Lech Walesa"	"Gdansk"	"Poland"	"GDN"
669	"Balice"	"Krakow"	"Poland"	"KRK"
670	"Muchowiec"	"Katowice"	"Poland"	""
671	"Pyrzowice"	"Katowice"	"Poland"	"KTW"
673	"Mielec"	"Mielec"	"Poland"	""
674	"Lawica"	"Poznan"	"Poland"	"POZ"
675	"Jasionka"	"Rzeszow"	"Poland"	"RZE"
676	"Goleniow"	"Szczecin"	"Poland"	"SZZ"
677	"Redzikowo"	"Slupsk"	"Poland"	"OSP"
678	"Swidwin"	"Shapaja"	"Poland"	""
679	"Okecie"	"Warsaw"	"Poland"	"WAW"
680	"Strachowice"	"Wroclaw"	"Poland"	"WRO"
681	"Babimost"	"Zielona Gora"	"Poland"	"IEG"
682	"Malmen"	"Linkoeping"	"Sweden"	""
683	"Bravalla"	"Norrkoeping"	"Sweden"	""
684	"Uppsala"	"Uppsala"	"Sweden"	""
685	"Ronneby"	"Ronneby"	"Sweden"	"RNB"
686	"Rada"	"Rada"	"Sweden"	""
687	"Landvetter"	"Gothenborg"	"Sweden"	"GOT"
688	"Jonkoping"	"Joenkoeping"	"Sweden"	"JKG"
689	"Falkoping"	"Falkoping"	"Sweden"	""
690	"Lidkoping"	"Lidkoping"	"Sweden"	"LDK"
691	"Save"	"Gothenborg"	"Sweden"	"GSE"
692	"Skovde"	"Skovde"	"Sweden"	"KVB"
693	"Trollhattan Vanersborg"	"Trollhattan"	"Sweden"	"THN"
694	"Karlsborg"	"Karlsborg"	"Sweden"	""
695	"Satenas"	"Satenas"	"Sweden"	""
696	"Barkarby"	"Stockholm"	"Sweden"	""
697	"Karlskoga"	"Karlskoga"	"Sweden"	"KSK"
698	"Mora"	"Mora"	"Sweden"	"MXX"
699	"Skavsta"	"Stockholm"	"Sweden"	"NYO"
700	"Arvika"	"Arvika"	"Sweden"	""
701	"Emmaboda"	"Emmaboda"	"Sweden"	""
702	"Feringe"	"Ljungby"	"Sweden"	""
703	"Kristianstad"	"Kristianstad"	"Sweden"	"KID"
704	"Landskrona"	"Landskrona"	"Sweden"	"JLD"
705	"Oskarshamn"	"Oskarshamn"	"Sweden"	"OSK"
706	"Anderstorp"	"Anderstorp"	"Sweden"	""
707	"Kalmar"	"Kalkmar"	"Sweden"	"KLR"
708	"Sturup"	"Malmoe"	"Sweden"	"MMX"
709	"Halmstad"	"Halmstad"	"Sweden"	"HAD"
710	"Hagshult"	"Hagshult"	"Sweden"	""
711	"Kronoberg"	"Vaxjo"	"Sweden"	"VXO"
712	"Hallviken"	"Hallviken"	"Sweden"	""
713	"Hedlanda"	"Hede"	"Sweden"	""
714	"Sveg"	"Sveg"	"Sweden"	"EVG"
715	"Gallivare"	"Gallivare"	"Sweden"	"GEV"
716	"Hudiksvall"	"Hudiksvall"	"Sweden"	"HUV"
717	"Jokkmokk"	"Jokkmokk"	"Sweden"	""
718	"Kramfors Solleftea"	"Kramfors"	"Sweden"	"KRF"
719	"Lycksele"	"Lycksele"	"Sweden"	"LYC"
720	"Optand"	"Optand"	"Sweden"	""
721	"Sundsvall Harnosand"	"Sundsvall"	"Sweden"	"SDL"
722	"Ornskoldsvik"	"Ornskoldsvik"	"Sweden"	"OER"
723	"Pitea"	"Pitea"	"Sweden"	""
724	"Kiruna"	"Kiruna"	"Sweden"	"KRN"
725	"Orsa"	"Orsa"	"Sweden"	""
726	"Skelleftea"	"Skelleftea"	"Sweden"	"SFT"
727	"Sattna"	"Sattna"	"Sweden"	""
728	"Umea"	"Umea"	"Sweden"	"UME"
729	"Vilhelmina"	"Vilhelmina"	"Sweden"	"VHM"
730	"Arvidsjaur"	"Arvidsjaur"	"Sweden"	"AJR"
731	"Orebro"	"Orebro"	"Sweden"	"ORB"
733	"Vasteras"	"Vasteras"	"Sweden"	"VST"
734	"Kallax"	"Lulea"	"Sweden"	"LLA"
735	"Vidsel"	"Vidsel"	"Sweden"	""
736	"Arboga"	"Arboga"	"Sweden"	""
737	"Arlanda"	"Stockholm"	"Sweden"	"ARN"
738	"Bromma"	"Stockholm"	"Sweden"	"BMA"
739	"Borlange"	"Borlange"	"Sweden"	"BLE"
740	"Hultsfred"	"Hultsfred"	"Sweden"	"HLF"
741	"Gavle"	"Gavle"	"Sweden"	"GVX"
742	"Saab"	"Linkoeping"	"Sweden"	"LPI"
743	"Kungsangen"	"Norrkoeping"	"Sweden"	"NRK"
745	"Eskilstuna"	"Eskilstuna"	"Sweden"	""
746	"Visby"	"Visby"	"Sweden"	"VBY"
748	"Kalixfors"	"Kalixfors"	"Sweden"	""
750	"Spangdahlem Ab"	"Spangdahlem"	"Germany"	"SPM"
751	"Ramstein Ab"	"Ramstein"	"Germany"	"RMS"
752	"Bamberg Aaf"	"Bamberg"	"Germany"	""
753	"Giebelstadt Aaf"	"Giebelstadt"	"Germany"	"GHF"
754	"Buckeburg"	"Brueckeburg"	"Germany"	""
755	"Celle"	"Celle"	"Germany"	"ZCN"
756	"Rheine Bentlage"	"Rheine-brentlange"	"Germany"	""
757	"Fritzlar"	"Fritzlar"	"Germany"	""
758	"Laupheim"	"Laupheim"	"Germany"	""
759	"Mendig"	"Mendig"	"Germany"	""
760	"Niederstetten"	"Niederstetten"	"Germany"	""
761	"Roth"	"Roth"	"Germany"	""
762	"Fassberg"	"Fassberg"	"Germany"	""
763	"Grafenwohr Aaf"	"Grafenwoehr"	"Germany"	""
764	"Hanau Aaf"	"Hanau"	"Germany"	"ZNF"
765	"Hohenfels Aaf"	"Hohenfels"	"Germany"	""
766	"Kitzingen Aaf"	"Kitzingen"	"Germany"	""
767	"Nordholz"	"Nordholz"	"Germany"	""
768	"Diepholz"	"Diepholz"	"Germany"	""
769	"Geilenkirchen"	"Geilenkirchen"	"Germany"	"GKE"
770	"Hohn"	"Hohn"	"Germany"	""
771	"Jever"	"Jever"	"Germany"	""
772	"Laage"	"Laage"	"Germany"	"RLG"
773	"Norvenich"	"Noervenich"	"Germany"	""
774	"Schleswig"	"Schleswig"	"Germany"	""
775	"Wittmundhafen"	"Wittmundhafen"	"Germany"	""
776	"Neubrandenburg"	"Neubrandenburg"	"Germany"	""
777	"Wunstorf"	"Wunstorf"	"Germany"	""
778	"Vilseck Aaf"	"Vilseck"	"Germany"	""
779	"Coleman Aaf"	"Coleman"	"Germany"	""
780	"Wiesbaden Aaf"	"Wiesbaden"	"Germany"	""
781	"Landsberg Lech"	"Landsberg"	"Germany"	""
782	"Buchel"	"Buechel"	"Germany"	""
783	"Erding"	"Erding"	"Germany"	""
784	"Furstenfeldbruck"	"Fuerstenfeldbruck"	"Germany"	"FEL"
785	"Holzdorf"	"Holzdorf"	"Germany"	""
786	"Ingolstadt Manching"	"Ingolstadt"	"Germany"	""
787	"Lechfeld"	"Lechfeld"	"Germany"	""
788	"Neuburg"	"Neuburg"	"Germany"	""
789	"Gutersloh"	"Guetersloh"	"Germany"	"GUT"
790	"Alexander Bay"	"Alexander Bay"	"South Africa"	"ALJ"
791	"Aggeneys"	"Aggeneys"	"South Africa"	"AGZ"
792	"Brakpan"	"Brakpan"	"South Africa"	""
793	"Bhisho"	"Bisho"	"South Africa"	"BIY"
794	"Bloemfontein Intl"	"Bloemfontein"	"South Africa"	"BFN"
795	"Bethlehem"	"Bethlehem"	"South Africa"	""
796	"Bothaville"	"Bothaville"	"South Africa"	""
797	"Cape Town Intl"	"Cape Town"	"South Africa"	"CPT"
798	"Calvinia"	"Calvinia"	"South Africa"	""
799	"Durban Intl"	"Durban"	"South Africa"	"DUR"
800	"East London"	"East London"	"South Africa"	"ELS"
801	"Ermelo"	"Ermelo"	"South Africa"	""
802	"Ficksburg Sentraoes"	"Ficksburg"	"South Africa"	""
803	"Grand Central"	"Johannesburg"	"South Africa"	"GCJ"
804	"George"	"George"	"South Africa"	"GRJ"
806	"Graaff Reinet"	"Graaff Reinet"	"South Africa"	""
807	"Grahamstown"	"Grahamstown"	"South Africa"	""
808	"Greytown"	"Greytown"	"South Africa"	""
809	"Harmony"	"Harmony"	"South Africa"	""
810	"Harrismith"	"Harrismith"	"South Africa"	""
811	"Hoedspruit Afb"	"Hoedspruit"	"South Africa"	"HDS"
812	"Gariep Dam"	"Hendrik Verwoerddam"	"South Africa"	""
813	"Johannesburg Intl"	"Johannesburg"	"South Africa"	"JNB"
814	"P C Pelser"	"Klerksdorp"	"South Africa"	""
815	"Kimberley"	"Kimberley"	"South Africa"	"KIM"
816	"Krugersdorp"	"Krugersdorp"	"South Africa"	""
817	"Kroonstad"	"Kroonstad"	"South Africa"	""
818	"Johan Pienaar"	"Kuruman"	"South Africa"	""
819	"Kleinsee"	"Kleinsee"	"South Africa"	"KLZ"
820	"Lanseria"	"Johannesburg"	"South Africa"	"HLA"
821	"Lichtenburg"	"Lichtenburg"	"South Africa"	""
822	"Makhado Afb"	"Lambertsbaai"	"South Africa"	""
823	"Langebaanweg"	"Langebaanweg"	"South Africa"	""
824	"Ladysmith"	"Ladysmith"	"South Africa"	"LAY"
825	"Middelburg"	"Middelburg"	"South Africa"	""
827	"Margate"	"Margate"	"South Africa"	"MGH"
828	"Marble Hall"	"Marble Hall"	"South Africa"	""
829	"Majuba Power Station"	"Majuba Power Station"	"South Africa"	""
6813	"Susse"	"Kangia"	"Greenland"	""
831	"Malelane"	"Malalane"	"South Africa"	""
832	"Messina"	"Musina"	"South Africa"	"MEZ"
833	"Mkuzi"	"Mkuze"	"South Africa"	""
834	"Newcastle"	"Newcastle"	"South Africa"	"NCS"
835	"Nylstroom"	"Nylstroom"	"South Africa"	""
836	"Overberg"	"Overberg"	"South Africa"	""
837	"Oudtshoorn"	"Oudtshoorn"	"South Africa"	"DUH"
838	"Port Elizabeth Intl"	"Port Elizabeth"	"South Africa"	"PLZ"
839	"Plettenberg Bay"	"Plettenberg Bay"	"South Africa"	""
840	"Phalaborwa"	"Phalaborwa"	"South Africa"	"PHW"
841	"Polokwane International"	"Polokwane"	"South Africa"	"PTG"
842	"Port St Johns"	"Port Saint Johns"	"South Africa"	""
843	"Pietermaritzburg"	"Pietermaritzburg"	"South Africa"	"PZB"
844	"Pilanesberg Intl"	"Pilanesberg"	"South Africa"	"NTY"
845	"Polokwane Intl"	"Potgietersrus"	"South Africa"	""
846	"Potchefstroom"	"Potchefstroom"	"South Africa"	""
847	"Parys"	"Parys"	"South Africa"	""
848	"Queenstown"	"Queenstown"	"South Africa"	"UTW"
849	"Richards Bay"	"Richard's Bay"	"South Africa"	"RCB"
850	"Rustenburg"	"Rustenburg"	"South Africa"	""
851	"Robertson"	"Robertson"	"South Africa"	""
852	"Springbok"	"Springbok"	"South Africa"	"SBU"
853	"Secunda"	"Secunda"	"South Africa"	""
854	"Saldanha Vredenburg"	"Saldanha"	"South Africa"	""
855	"Springs"	"Springs"	"South Africa"	""
856	"Swartkop"	"Swartkop"	"South Africa"	""
857	"Sishen"	"Sishen"	"South Africa"	"SIS"
858	"Hendrik Swellengrebel"	"Swellendam"	"South Africa"	""
859	"Skukuza"	"Skukuza"	"South Africa"	"SZK"
860	"Tommys Fld"	"Tommy's Field"	"South Africa"	""
861	"New Tempe"	"Bloemfontein"	"South Africa"	""
862	"Tutuka Power Station"	"Tutuka"	"South Africa"	""
863	"Tzaneen"	"Tzaneen"	"South Africa"	"LTA"
864	"Prince Mangosuthu Buthelezi"	"Ulundi"	"South Africa"	"ULD"
865	"Upington"	"Upington"	"South Africa"	"UTN"
866	"Mthatha"	"Umtata"	"South Africa"	"UTT"
867	"Vryburg"	"Vryburg"	"South Africa"	"VRU"
868	"Virginia"	"Durban"	"South Africa"	"VIR"
869	"Vredendal"	"Vredendal"	"South Africa"	""
870	"Vereeniging"	"Vereeniging"	"South Africa"	""
871	"Wonderboom"	"Pretoria"	"South Africa"	"PRY"
872	"Witbank"	"Witbank"	"South Africa"	""
873	"Waterkloof Afb"	"Waterkloof"	"South Africa"	""
874	"Welkom"	"Welkom"	"South Africa"	"WEL"
875	"Ysterplaat"	"Ysterplaat"	"South Africa"	""
876	"Zeerust"	"Zeerust"	"South Africa"	""
877	"Francistown"	"Francistown"	"Botswana"	"FRW"
878	"Jwaneng"	"Jwaneng"	"Botswana"	"JWA"
879	"Kasane"	"Kasane"	"Botswana"	"BBK"
880	"Maun"	"Maun"	"Botswana"	"MUB"
881	"Sir Seretse Khama Intl"	"Gaberone"	"Botswana"	"GBE"
882	"Selebi Phikwe"	"Selebi-phikwe"	"Botswana"	"PKW"
883	"Maya Maya"	"Brazzaville"	"Congo (Brazzaville)"	"BZV"
884	"Owando"	"Owando"	"Congo (Kinshasa)"	"FTX"
885	"Ouesso"	"Ouesso"	"Congo (Kinshasa)"	"OUE"
886	"Pointe Noire"	"Pointe-noire"	"Congo (Brazzaville)"	"PNR"
887	"Matsapha"	"Manzini"	"Swaziland"	"MTS"
888	"Bangui M Poko"	"Bangui"	"Central African Republic"	"BGF"
889	"Berberati"	"Berberati"	"Central African Republic"	"BBT"
890	"Bata"	"Bata"	"Equatorial Guinea"	"BSG"
891	"Malabo"	"Malabo"	"Equatorial Guinea"	"SSG"
892	"Ascension Aux Af"	"Wide Awake"	"Saint Helena"	""
893	"Sir Seewoosagur Ramgoolam Intl"	"Plaisance"	"Mauritius"	"MRU"
894	"Plaine Corail"	"Rodriguez Island"	"Mauritius"	"RRG"
895	"Diego Garcia Nsf"	"Diego Garcia Island"	"British Indian Ocean Territory"	""
896	"Tiko"	"Tiko"	"Cameroon"	"TKC"
897	"Douala"	"Douala"	"Cameroon"	"DLA"
898	"Salak"	"Maroua"	"Cameroon"	"MVR"
899	"Foumban Nkounja"	"Foumban"	"Cameroon"	"FOM"
900	"Ngaoundere"	"N'gaoundere"	"Cameroon"	"NGE"
901	"Garoua"	"Garoua"	"Cameroon"	"GOU"
902	"Bafoussam"	"Bafoussam"	"Cameroon"	"BFX"
903	"Bamenda"	"Bamenda"	"Cameroon"	"BPC"
904	"Yaounde Ville"	"Yaounde"	"Cameroon"	"YAO"
905	"Kasompe"	"Kasompe"	"Zambia"	""
906	"Livingstone"	"Livingstone"	"Zambia"	"LVI"
907	"Lusaka Intl"	"Lusaka"	"Zambia"	"LUN"
908	"Mfuwe"	"Mfuwe"	"Zambia"	"MFU"
909	"Mongu"	"Mongu"	"Zambia"	""
910	"Ndola"	"Ndola"	"Zambia"	"NLA"
911	"Southdowns"	"Southdowns"	"Zambia"	"KIW"
